Type,Price,Amount,Balance,BTC
Buy,37504000.0,0.006851388032547622,8471352.589007854,0.04801220674529237
Buy,37504000.0,0.006851388032547622,8214269.590736053,0.054863594777839995
Sell,37886000.0,0.027431797388919998,9253031.026074737,0.027431797388919998
Sell,38100000.0,0.013715898694459999,9775345.478463534,0.013715898694459999
Sell,38074000.0,0.006857949347229999,10036324.487128247,0.006857949347229999
Sell,38147000.0,0.0034289746736149997,10167064.1814542,0.0034289746736149997
Sell,38215000.0,0.0017144873368074999,10232550.555463511,0.0017144873368074999
Sell,38444000.0,0.0008572436684037499,10265489.953113832,0.0008572436684037499
Sell,38456000.0,0.00042862183420187496,10281964.792829271,0.00042862183420187496
Sell,38481000.0,0.00021431091710093748,10290207.567781033,0.00021431091710093748
Sell,38516000.0,0.00010715545855046874,10294332.703822741,0.00010715545855046874
Buy,37786000.0,0.006810255358526253,10036871.66432572,0.006917410817076722
Buy,37786000.0,0.006810255358526253,9779410.624828698,0.013727666175602976
Buy,37765000.0,0.006814042340189938,9521949.585331677,0.020541708515792914
Buy,37570000.0,0.0068494093419556295,9264488.545834655,0.027391117857748545
Sell,37668000.0,0.013695558928874273,9780114.917410625,0.013695558928874273
Sell,37718000.0,0.006847779464437136,10038270.320977345,0.006847779464437136
Buy,37376000.0,0.00688322828871427,9780874.082339041,0.013731007753151406
Sell,38178000.0,0.006865503876575703,10042854.233735448,0.006865503876575703
Sell,38270000.0,0.0034327519382878514,10174159.964705385,0.0034327519382878514
Sell,38579000.0,0.0017163759691439257,10240342.925184732,0.0017163759691439257
Sell,38587000.0,0.0008581879845719629,10273441.26749553,0.0008581879845719629
Sell,38460000.0,0.00042909399228598143,10289935.970961377,0.00042909399228598143
Buy,37630000.0,0.006843617419023745,10032281.820408236,0.007272711411309727
Sell,38370000.0,0.0036363557056548635,10171739.02535,0.0036363557056548635
Sell,38383000.0,0.0018181778528274318,10241491.252314813,0.0018181778528274318
Sell,38114000.0,0.0009090889264137159,10276122.943148475,0.0009090889264137159
Sell,38278000.0,0.00045454446320685794,10293513.296584627,0.00045454446320685794
Sell,38393000.0,0.00022727223160342897,10302234.596541183,0.00022727223160342897
Sell,38699000.0,0.00011363611580171448,10306630.00178457,0.00011363611580171448
Sell,38726000.0,5.681805790085724e-05,10308829.237726783,5.681805790085724e-05
Sell,38948000.0,2.840902895042862e-05,10309935.159348914,2.840902895042862e-05
Sell,38809000.0,1.420451447521431e-05,10310486.146719681,1.420451447521431e-05
Sell,38827000.0,7.102257237607155e-06,10310761.768181775,7.102257237607155e-06
Sell,38949000.0,3.5511286188035776e-06,10310900.011933895,3.5511286188035776e-06
Sell,38939000.0,1.7755643094017888e-06,10310969.116063189,1.7755643094017888e-06
Sell,39159000.0,8.877821547008944e-07,10311003.863342253,8.877821547008944e-07
Sell,38648000.0,4.438910773504472e-07,10311021.01026686,4.438910773504472e-07
Sell,38675000.0,2.219455386752236e-07,10311029.589718696,2.219455386752236e-07
Sell,38769000.0,1.109727693376118e-07,10311033.88987084,1.109727693376118e-07
Sell,39302000.0,5.54863846688059e-08,10311036.069506366,5.54863846688059e-08
Sell,39242000.0,2.774319233440295e-08,10311037.15766037,2.774319233440295e-08
Sell,39271000.0,1.3871596167201475e-08,10311037.702139448,1.3871596167201475e-08
Sell,39294000.0,6.9357980836007376e-09,10311037.97453843,6.9357980836007376e-09
Sell,39270000.0,3.4678990418003688e-09,10311038.110654734,3.4678990418003688e-09
Sell,39331000.0,1.7339495209001844e-09,10311038.178818604,1.7339495209001844e-09
Buy,38870000.0,0.006628429847857857,10053262.222654287,0.006628431581807378
Buy,38658000.0,0.006664780076212812,9795486.26648997,0.01329321165802019
Sell,38879000.0,0.006646605829010095,10053770.44782204,0.006646605829010095
Sell,38913000.0,0.0033233029145050474,10183025.47429102,0.0033233029145050474
Buy,38377000.0,0.0067137171003505015,9925244.262524985,0.010037020014855548
Sell,38538000.0,0.005018510007427774,10118550.899521904,0.005018510007427774
Sell,38755000.0,0.002509255003713887,10215748.454102002,0.002509255003713887
Sell,38750000.0,0.0012546275018569435,10264340.96139111,0.0012546275018569435
Sell,38796000.0,0.0006273137509284718,10288666.057039991,0.0006273137509284718
Sell,38839000.0,0.0003136568754642359,10300842.085366454,0.0003136568754642359
Sell,39062000.0,0.00015682843773211794,10306965.05478493,0.00015682843773211794
Sell,39187000.0,7.841421886605897e-05,10310036.336370636,7.841421886605897e-05
Sell,39199000.0,3.9207109433029484e-05,10311572.44741356,3.9207109433029484e-05
Sell,39222000.0,1.9603554716514742e-05,10312340.95359134,1.9603554716514742e-05
Sell,39243000.0,9.801777358257371e-06,10312725.412414635,9.801777358257371e-06
Sell,38671000.0,4.9008886791286856e-06,10312914.839919612,4.9008886791286856e-06
Sell,38719000.0,2.4504443395643428e-06,10313009.671234619,2.4504443395643428e-06
Sell,38804000.0,1.2252221697821714e-06,10313057.190983934,1.2252221697821714e-06
Sell,38879000.0,6.126110848910857e-07,10313080.99678145,6.126110848910857e-07
Sell,38656000.0,3.0630554244554285e-07,10313092.831408225,3.0630554244554285e-07
Sell,38681000.0,1.5315277122277142e-07,10313098.752548518,1.5315277122277142e-07
Sell,38693000.0,7.657638561138571e-08,10313101.71403712,7.657638561138571e-08
Sell,38213000.0,3.8288192805692856e-08,10313103.176412279,3.8288192805692856e-08
Sell,38218000.0,1.9144096402846428e-08,10313103.90769553,1.9144096402846428e-08
Sell,38454000.0,9.572048201423214e-09,10313104.27559503,9.572048201423214e-09
Sell,38643000.0,4.786024100711607e-09,10313104.460448885,4.786024100711607e-09
Sell,38767000.0,2.3930120503558035e-09,10313104.553172398,2.3930120503558035e-09
Buy,37098000.0,0.006946431137115133,10055276.937039634,0.006946433530127184
Buy,37098000.0,0.006946431137115133,9797449.32090687,0.013892864667242317
Buy,37098000.0,0.006946431137115133,9539621.704774106,0.02083929580435745
Buy,37098000.0,0.006946431137115133,9281794.088641342,0.027785726941472584
Buy,37098000.0,0.006946431137115133,9023966.472508578,0.03473215807858772
Buy,37098000.0,0.006946431137115133,8766138.856375813,0.04167858921570285
Buy,37098000.0,0.006946431137115133,8508311.24024305,0.04862502035281799
Buy,36900000.0,0.006983704670045994,8250483.624110286,0.05560872502286398
Sell,37450000.0,0.02780436251143199,9291236.363475388,0.02780436251143199
Sell,37499000.0,0.013902181255715995,9812293.599436028,0.013902181255715995
Sell,37675000.0,0.006951090627857997,10074044.997670876,0.006951090627857997
Sell,37708000.0,0.0034755453139289987,10205035.332437161,0.0034755453139289987
Buy,37481000.0,0.006890768790802105,9946633.226336056,0.010366314104731104
Buy,37318000.0,0.006920866741198716,9688231.120234951,0.01728718084592982
Buy,37114000.0,0.006958907825835363,9429829.014133846,0.02424608867176518
Sell,37136000.0,0.01212304433588259,9879805.287903953,0.01212304433588259
Sell,37150000.0,0.006061522167941295,10104878.243668703,0.006061522167941295
Sell,37196000.0,0.0030307610839706476,10217554.066853436,0.0030307610839706476
Sell,37141000.0,0.0015153805419853238,10273808.674188958,0.0015153805419853238
Sell,37215000.0,0.0007576902709926619,10301992.018902233,0.0007576902709926619
Sell,37235000.0,0.00037884513549633095,10316091.26437313,0.00037884513549633095
Sell,37271000.0,0.00018942256774816547,10323147.70291141,0.00018942256774816547
Sell,37299000.0,9.471128387408274e-05,10326678.572770542,9.471128387408274e-05
Sell,37342000.0,4.735564193704137e-05,10328446.042974563,4.735564193704137e-05
Sell,37379000.0,2.3677820968520684e-05,10329330.65371791,2.3677820968520684e-05
Sell,37190000.0,1.1838910484260342e-05,10329770.72265428,1.1838910484260342e-05
Sell,37182000.0,5.919455242130171e-06,10329990.7097905,5.919455242130171e-06
Sell,37183000.0,2.9597276210650855e-06,10330100.706316859,2.9597276210650855e-06
Sell,37201000.0,1.4798638105325428e-06,10330155.731204268,1.4798638105325428e-06
Sell,37300000.0,7.399319052662714e-07,10330183.316864604,7.399319052662714e-07
Sell,37354000.0,3.699659526331357e-07,10330197.129662944,3.699659526331357e-07
Sell,37574000.0,1.8498297631656785e-07,10330204.07673802,1.8498297631656785e-07
Sell,37761000.0,9.249148815828392e-08,10330207.567562819,9.249148815828392e-08
Sell,37878000.0,4.624574407914196e-08,10330209.318383265,4.624574407914196e-08
Sell,37822000.0,2.312287203957098e-08,10330210.192499256,2.312287203957098e-08
Buy,37314000.0,0.006917675643581404,10071954.915896358,0.006917698766453444
Buy,37314000.0,0.006917675643581404,9813699.63929346,0.013835374410034847
Buy,37107000.0,0.006956265636257216,9555444.362690562,0.020791640046292064
Sell,37091000.0,0.010395820023146032,9940842.927488832,0.010395820023146032
Sell,37049000.0,0.005197910011573016,10133324.006823592,0.005197910011573016
Sell,37221000.0,0.002598955005786508,10230011.343241837,0.002598955005786508
Buy,35500000.0,0.0072659421374936615,9971941.362370376,0.00986489714328017
Buy,35343000.0,0.007298218766970121,9713871.381498914,0.01716311591025029
Sell,35797000.0,0.008581557955125146,10020911.814603468,0.008581557955125146
Sell,35819000.0,0.004290778977562573,10174526.381094683,0.004290778977562573
Sell,35852000.0,0.0021453894887812864,10251404.426794494,0.0021453894887812864
Sell,35897000.0,0.0010726947443906432,10289891.696772264,0.0010726947443906432
Sell,36231000.0,0.0005363473721953216,10309314.382213453,0.0005363473721953216
Sell,36263000.0,0.0002681736860976608,10319034.302201223,0.0002681736860976608
Sell,36251000.0,0.0001340868430488304,10323892.653957512,0.0001340868430488304
Sell,36524000.0,6.70434215244152e-05,10326340.123538306,6.70434215244152e-05
Sell,36494000.0,3.35217107622076e-05,10327562.853180205,3.35217107622076e-05
Sell,36710000.0,1.67608553811038e-05,10328177.836535744,1.67608553811038e-05
Sell,36734000.0,8.3804276905519e-06,10328485.529243214,8.3804276905519e-06
Sell,36428000.0,4.19021384527595e-06,10328638.094032615,4.19021384527595e-06
Sell,36462000.0,2.095106922637975e-06,10328714.447625333,2.095106922637975e-06
Sell,36510000.0,1.0475534613189875e-06,10328752.674679117,1.0475534613189875e-06
Buy,35902000.0,0.0071887541651265785,10070532.912761785,0.0071898017185878975
Buy,35651000.0,0.007239366414304632,9812313.150844453,0.01442916813289253
Buy,35490000.0,0.007272207721509564,9554093.38892712,0.021701375854402093
Sell,35890000.0,0.010850687927201046,9943329.863039512,0.010850687927201046
Sell,35955000.0,0.005425343963600523,10138300.571129663,0.005425343963600523
Sell,36424000.0,0.0027126719818002616,10237057.532212622,0.0027126719818002616
Sell,36451000.0,0.0013563359909001308,10286472.615515321,0.0013563359909001308
Sell,36446000.0,0.0006781679954500654,10311176.768022114,0.0006781679954500654
Sell,36468000.0,0.0003390839977250327,10323536.300393537,0.0003390839977250327
Sell,36486000.0,0.00016954199886251635,10329719.11680935,0.00016954199886251635
Sell,36314000.0,8.477099943125817e-05,10332795.95169566,8.477099943125817e-05
Sell,36312000.0,4.238549971562909e-05,10334334.284410201,4.238549971562909e-05
Sell,36347000.0,2.1192749857814544e-05,10335104.192142844,2.1192749857814544e-05
Sell,36419000.0,1.0596374928907272e-05,10335489.908566691,1.0596374928907272e-05
Sell,36463000.0,5.298187464453636e-06,10335682.999782303,5.298187464453636e-06
Sell,36500000.0,2.649093732226818e-06,10335779.64335757,2.649093732226818e-06
Sell,36534000.0,1.324546866113409e-06,10335828.010157278,1.324546866113409e-06
Sell,36587000.0,6.622734330567045e-07,10335852.228640074,6.622734330567045e-07
Sell,36447000.0,3.3113671652835224e-07,10335864.291545512,3.3113671652835224e-07
Sell,36492000.0,1.6556835826417612e-07,10335870.330445081,1.6556835826417612e-07
Sell,36519000.0,8.278417913208806e-08,10335873.352128921,8.278417913208806e-08
Sell,36538000.0,4.139208956604403e-08,10335874.863756897,4.139208956604403e-08
Sell,36545000.0,2.0696044783022015e-08,10335875.619715685,2.0696044783022015e-08
Sell,36671000.0,1.0348022391511008e-08,10335875.998998279,1.0348022391511008e-08
Sell,36708000.0,5.174011195755504e-09,10335876.188830918,5.174011195755504e-09
Buy,36299000.0,0.007115008980561389,10077479.2793908,0.007115014154572585
Sell,36527000.0,0.0035575070772862925,10207359.367872331,0.0035575070772862925
Sell,36573000.0,0.0017787535386431463,10272381.193864543,0.0017787535386431463
Sell,36590000.0,0.0008893767693215731,10304907.218706025,0.0008893767693215731
Sell,36574000.0,0.00044468838466078656,10321163.119670117,0.00044468838466078656
Sell,36638000.0,0.00022234419233039328,10329305.293065459,0.00022234419233039328
Sell,36678000.0,0.00011117209616519664,10333380.824423535,0.00011117209616519664
Sell,36737000.0,5.558604808259832e-05,10335421.868039621,5.558604808259832e-05
Buy,36320000.0,0.007111978769047738,10076985.58100429,0.007167564817130337
Sell,36928000.0,0.0035837824085651684,10209261.326829392,0.0035837824085651684
Sell,36927000.0,0.0017918912042825842,10275397.408746686,0.0017918912042825842
Sell,36904000.0,0.0008959456021412921,10308444.853259858,0.0008959456021412921
Sell,37111000.0,0.00044797280107064606,10325061.25952108,0.00044797280107064606
Sell,37171000.0,0.00022398640053532303,10333382.895116132,0.00022398640053532303
Sell,37178000.0,0.00011199320026766151,10337544.496474084,0.00011199320026766151
Sell,37002000.0,5.599660013383076e-05,10339615.446679136,5.599660013383076e-05
Sell,36976000.0,2.799830006691538e-05,10340650.194189839,2.799830006691538e-05
Sell,37010000.0,1.399915003345769e-05,10341168.043678306,1.399915003345769e-05
Sell,37040000.0,6.999575016728845e-06,10341427.178304797,6.999575016728845e-06
Buy,36717000.0,0.0070379624301196,10082885.040689288,0.007044962005136329
Buy,36521000.0,0.007075733592910966,9824342.903073778,0.014120695598047295
Sell,36658000.0,0.007060347799023647,10083031.723575579,0.007060347799023647
Sell,36758000.0,0.0035301738995118237,10212728.974707736,0.0035301738995118237
Sell,36664000.0,0.0017650869497559118,10277411.765059624,0.0017650869497559118
Sell,36730000.0,0.0008825434748779559,10309811.378980976,0.0008825434748779559
Sell,36769000.0,0.00044127173743897796,10326028.386934612,0.00044127173743897796
Sell,36935000.0,0.00022063586871948898,10334173.498152861,0.00022063586871948898
Sell,36932000.0,0.00011031793435974449,10338245.72297366,0.00011031793435974449
Sell,36556000.0,5.5158967179872245e-05,10340261.105982285,5.5158967179872245e-05
Sell,36585000.0,2.7579483589936123e-05,10341269.59689172,2.7579483589936123e-05
Sell,36623000.0,1.3789741794968061e-05,10341774.36609462,1.3789741794968061e-05
Sell,36649000.0,6.894870897484031e-06,10342026.92987308,6.894870897484031e-06
Sell,36571000.0,3.4474354487420153e-06,10342152.942996796,3.4474354487420153e-06
Sell,36558000.0,1.7237177243710077e-06,10342215.927161528,1.7237177243710077e-06
Buy,36293000.0,0.007120593314023479,10083658.955529857,0.0071223170317478495
Buy,36146000.0,0.007149551628004596,9825101.983898187,0.014271868659752445
Buy,35949000.0,0.007188731067508251,9566545.012266517,0.021460599727260696
Sell,36314000.0,0.010730299863630348,9956010.291459765,0.010730299863630348
Sell,36347000.0,0.005365149931815174,10150919.892479166,0.005365149931815174
Sell,36381000.0,0.002682574965907587,10248465.854933932,0.002682574965907587
Sell,36715000.0,0.0013412874829537935,10297686.602185613,0.0013412874829537935
Sell,36675000.0,0.0006706437414768968,10322270.163474668,0.0006706437414768968
Sell,36821000.0,0.0003353218707384484,10334610.876633827,0.0003353218707384484
Sell,36862000.0,0.0001676609353692242,10340788.103874708,0.0001676609353692242
Sell,36836000.0,8.38304676846121e-05,10343874.538992785,8.38304676846121e-05
Sell,36883000.0,4.191523384230605e-05,10345419.725582806,4.191523384230605e-05
Sell,36744000.0,2.0957616921153024e-05,10346189.40722562,2.0957616921153024e-05
Sell,36844000.0,1.0478808460576512e-05,10346575.295403931,1.0478808460576512e-05
Buy,36249000.0,0.007132462885189442,10087901.311286641,0.007142941693650018
Buy,36249000.0,0.007132462885189442,9829227.327169351,0.014275404578839461
Buy,36095000.0,0.007162893672952821,9570553.343052061,0.021438298251792283
Sell,36312000.0,0.010719149125896141,9959592.469240073,0.010719149125896141
Sell,36333000.0,0.005359574562948071,10154224.527124368,0.005359574562948071
Sell,36340000.0,0.0026797872814740354,10251559.30519823,0.0026797872814740354
Sell,36430000.0,0.0013398936407370177,10300347.224367613,0.0013398936407370177
Sell,36470000.0,0.0006699468203685088,10324767.968426183,0.0006699468203685088
Buy,35936000.0,0.0071960026831639715,10066043.053546563,0.00786594950353248
Sell,36481000.0,0.00393297475176624,10209450.166039787,0.00393297475176624
Sell,36509000.0,0.00196648737588312,10281208.756402101,0.00196648737588312
Sell,36522000.0,0.00098324368794156,10317100.827360118,0.00098324368794156
Sell,36697000.0,0.00049162184397078,10335132.85364491,0.00049162184397078
